Document No.,Line No.,Sell-to Customer Name,External Document No.,Customer PO No.,No.,Ordering Model,Customer Ordering Model,Quantity,Cross-Reference No.,Customer Expectations Date,Produce Expected Finish Date,OP Estimated Shipping Date,Actual Completion Date,Actual Shipping Day,Description,Customer Ordering Desc.,Description 2,Model Name,Unit of Measure,Outstanding Quantity,Loan To Sales,Project Code,Shipment Date,Sales Promised Delivery Date,Create Prod Exp Completion,LastMod Prod Exp Completion,Remark,Remark2,EA Remark,PM Name,Item Status,HeaderStatus,Production Order No.,Starting Date,Material Receipt Date (PO),Orderig Description,Currency Code,Selling Price Excl. VAT,Amount,Amount Including VAT,Outstanding Amount (LCY),Ship-to Name,Customer Item No.,Qty on Purch. Order,Qty on Sales Order,Inventory,Qty on Componet Line,OP Lead Time,ReleasedDateOrigin,Warehouse Shipment No.,Assemble Option,Type,Location Code,Salesperson Code
SO25080257,40000,"Neousys Technology America, Inc.",NTA_NAVICO_SO-20251162,POD-251173,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1,,9/24/2025,9/26/2025,10/1/2025,,,Customer Services,To產線：NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,,Customer Services,PCS,1,FALSE,,10/1/2025,10/1/2025,12/9/2025 15:45,,,,,,,Released,,,,To產線：NTA預裝ubuntu訂單，請貼上標籤-Password:neo，於機器標籤下方，如附件,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,44,8/18/2025,,No,Resource,WH02,T048
SO25080277,20000,"Neousys Technology America, Inc.",NTA_YOKOHAMA_CARNEGIE,POD-251178,600-50700155-000,M.280-SSD-4TB-PCIe4-TLCWT5-IK,M.280-SSD-4TB-PCIe4-TLCWT5-IK,4,,9/3/2025,9/23/2025,9/24/2025,,,"M.2 SSD 4TB, Key B+M 2280, TLC, -40°C~+85°C, BICS5","M.2 SSD 4TB, Key B+M 2280, TLC, -40°C~+85°C, BICS5, NVMe PCIe Gen4x4",", NVMe PCIe Gen4x4",M.280-SSD-4TB-PCIe4-TLCWT5-IK,PCS,4,FALSE,,9/23/2025,9/24/2025,1/9/2025 12:20,11/9/2025 9:41,,9/22-TG25090164     9/18 in,,,,Released,,,9/22/2025,"M.2 SSD 4TB, Key B+M 2280, TLC, -40°C~+85°C, BICS5, NVMe PCIe Gen4x4",USD,618,"2,472.00","2,472.00","75,829.00","Neousys Technology America, Inc.",,6,4,0,2,36,8/19/2025,PK25090212,No,Item,WH22,T048
SO25080289,15000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251169,POD-251179,S51-RU0222UB-002,NRU-222S-UBER(EA),NRU-222S-UBER(EA),20,,9/17/2025,9/24/2025,10/1/2025,,,"[EA]NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvi","NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2x Cbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3x Cbl-MHF4-SMAF-30CM","dia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-",[EA]NRU-222S-UBER,PCS,20,FALSE,,10/1/2025,10/1/2025,4/9/2025 9:53,10/9/2025 16:48,+Labor fee 45.,,Tingyu: EA2，可由生管安排交期,TingYu Lai 賴婷妤,EA2,Released,WR25090479,9/18/2025,,"NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2xCbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3xCbl-MHF4-SMAF-30CM",USD,"2,133.00","42,660.00","42,660.00","1,281,720.00","Neousys Technology America, Inc.",,0,125,0,0,42,8/20/2025,,No,Item,WH22,T048
SO25080289,20000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251169,POD-251179,398-A5231196-073,Ant-RP_SMAM-WiFi-196MM1,Ant-RP_SMAM-WiFi-196MM1,40,,9/17/2025,9/24/2025,10/1/2025,,,"[DEF]WiFi Antenna RP SMA Plug, 2.4GHz @3dBi / 5GHz","WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM","@5dBi, VSWR: 2.5(Max), Impedance 50 ohm, -20°C~+6",[DEF]Antenna WiFi 2.4GHz / 5GHz RP SMA Plug,PCS,40,FALSE,,10/1/2025,10/1/2025,4/9/2025 9:53,12/9/2025 15:41,,9/18-TG25090191,,,DEF,Released,,,9/18/2025,"WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM",USD,5,200,200,"6,009.00","Neousys Technology America, Inc.",,500,295,283,13,42,8/20/2025,,No,Item,WH22,T048
SO25080289,30000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251169,POD-251179,398-A2161163-091,Ant-SMAM-LTE,Ant-SMAM-LTE,40,,9/17/2025,9/24/2025,10/1/2025,,,"[DEF]3G/4G Antenna, 698-960/1710-2170/2300 -2700 M","LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)","hz,  50-ohm Impedance, SMA  PLUG , -10°C to +55°C,",[DEF]LTE/3G Antenna SMA Plug,PCS,40,FALSE,,10/1/2025,10/1/2025,4/9/2025 9:53,12/9/2025 15:41,,9/18-TG25090191,,,DEF,Released,,,9/18/2025,"LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)",USD,5,200,200,"6,009.00","Neousys Technology America, Inc.",,300,267,168,0,42,8/20/2025,,No,Item,WH22,T048
SO25080289,40000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251169,POD-251179,39D-M1152100-004,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,20,,9/17/2025,9/24/2025,10/1/2025,,,"[ES]Cable 100cm, M12 A-code Female 5P to O Termina","M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM","l(D: 6.4mm) 2P, w/core & FUSE, 18AWG, -20°C to +80",[ES]Cable M12 A-code 5P FML to O Terminal 2P w/FUSE 100cm,PCS,20,FALSE,,10/1/2025,10/1/2025,4/9/2025 9:53,12/9/2025 15:41,,9/18-TG25090191,Tinyu 8/20 NAV已有廠商報價，可依需求數量採購,TingYu Lai 賴婷妤,ES,Released,,,9/18/2025,"M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM",USD,12,240,240,"7,211.00","Neousys Technology America, Inc.",,100,125,79,0,42,8/20/2025,,No,Item,WH22,T048
SO25080289,50000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251169,POD-251179,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,20,,9/17/2025,9/24/2025,10/1/2025,,,Customer Services,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,,Customer Services,PCS,20,FALSE,,10/1/2025,10/1/2025,4/9/2025 9:53,12/9/2025 15:41,,,,,,Released,,,9/18/2025,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,42,8/20/2025,,No,Resource,WH02,T048
SO25080290,15000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251175,POD-251180,S51-RU0222UB-002,NRU-222S-UBER(EA),NRU-222S-UBER(EA),20,,9/24/2025,10/3/2025,10/8/2025,,,"[EA]NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvi","NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2x Cbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3x Cbl-MHF4-SMAF-30CM","dia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-",[EA]NRU-222S-UBER,PCS,20,FALSE,,10/8/2025,10/8/2025,4/9/2025 10:00,,+Labor fee 45.,,Tingyu: EA2，可由生管安排交期,TingYu Lai 賴婷妤,EA2,Released,WA25080746,9/30/2025,,"NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2xCbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3xCbl-MHF4-SMAF-30CM",USD,"2,133.00","42,660.00","42,660.00","1,281,720.00","Neousys Technology America, Inc.",,0,125,0,0,49,8/20/2025,,No,Item,WH22,T048
SO25080290,20000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251175,POD-251180,398-A5231196-073,Ant-RP_SMAM-WiFi-196MM1,Ant-RP_SMAM-WiFi-196MM1,40,,9/24/2025,10/3/2025,10/8/2025,,,"[DEF]WiFi Antenna RP SMA Plug, 2.4GHz @3dBi / 5GHz","WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM","@5dBi, VSWR: 2.5(Max), Impedance 50 ohm, -20°C~+6",[DEF]Antenna WiFi 2.4GHz / 5GHz RP SMA Plug,PCS,40,FALSE,,10/8/2025,10/8/2025,4/9/2025 10:00,,,,,,DEF,Released,,,9/30/2025,"WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM",USD,5,200,200,"6,009.00","Neousys Technology America, Inc.",,500,295,283,13,49,8/20/2025,,No,Item,WH22,T048
SO25080290,30000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251175,POD-251180,398-A2161163-091,Ant-SMAM-LTE,Ant-SMAM-LTE,40,,9/24/2025,10/3/2025,10/8/2025,,,"[DEF]3G/4G Antenna, 698-960/1710-2170/2300 -2700 M","LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)","hz,  50-ohm Impedance, SMA  PLUG , -10°C to +55°C,",[DEF]LTE/3G Antenna SMA Plug,PCS,40,FALSE,,10/8/2025,10/8/2025,4/9/2025 10:00,,,,,,DEF,Released,,,9/30/2025,"LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)",USD,5,200,200,"6,009.00","Neousys Technology America, Inc.",,300,267,168,0,49,8/20/2025,,No,Item,WH22,T048
SO25080290,40000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251175,POD-251180,39D-M1152100-004,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,20,,9/24/2025,10/3/2025,10/8/2025,,,"[ES]Cable 100cm, M12 A-code Female 5P to O Termina","M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM","l(D: 6.4mm) 2P, w/core & FUSE, 18AWG, -20°C to +80",[ES]Cable M12 A-code 5P FML to O Terminal 2P w/FUSE 100cm,PCS,20,FALSE,,10/8/2025,10/8/2025,4/9/2025 10:00,,,,Tinyu 8/20 NAV已有廠商報價，可依需求數量採購,TingYu Lai 賴婷妤,ES,Released,,,9/30/2025,"M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM",USD,12,240,240,"7,211.00","Neousys Technology America, Inc.",,100,125,79,0,49,8/20/2025,,No,Item,WH22,T048
SO25080290,50000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251175,POD-251180,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,20,,9/24/2025,10/3/2025,10/8/2025,,,Customer Services,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,,Customer Services,PCS,20,FALSE,,10/8/2025,10/8/2025,4/9/2025 10:00,,,,,,,Released,,,9/30/2025,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,49,8/20/2025,,No,Resource,WH02,T048
SO25080291,15000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251176,POD-251181,S51-RU0222UB-002,NRU-222S-UBER(EA),NRU-222S-UBER(EA),20,,9/24/2025,10/14/2025,,,,"[EA]NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvi","NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2x Cbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3x Cbl-MHF4-SMAF-30CM","dia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-",[EA]NRU-222S-UBER,PCS,20,FALSE,,10/14/2025,,17/09/25 11:39:05,17/09/25 12:44:16,+Labor fee 45.,500-S2040032-002,Tingyu: EA2，可由生管安排交期,TingYu Lai 賴婷妤,EA2,Released,WA25080747,10/9/2025,,"NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2xCbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3xCbl-MHF4-SMAF-30CM",USD,"2,133.00","42,660.00","42,660.00","1,281,720.00","Neousys Technology America, Inc.",,0,125,0,0,0,8/20/2025,,No,Item,WH22,T048
SO25080291,20000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251176,POD-251181,398-A5231196-073,Ant-RP_SMAM-WiFi-196MM1,Ant-RP_SMAM-WiFi-196MM1,40,,9/24/2025,10/14/2025,,,,"[DEF]WiFi Antenna RP SMA Plug, 2.4GHz @3dBi / 5GHz","WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM","@5dBi, VSWR: 2.5(Max), Impedance 50 ohm, -20°C~+6",[DEF]Antenna WiFi 2.4GHz / 5GHz RP SMA Plug,PCS,40,FALSE,,10/14/2025,,17/09/25 11:39:09,17/09/25 18:12:17,,,,,DEF,Released,,,10/9/2025,"WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM",USD,5,200,200,"6,009.00","Neousys Technology America, Inc.",,500,295,283,13,0,8/20/2025,,No,Item,WH22,T048
SO25080291,30000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251176,POD-251181,398-A2161163-091,Ant-SMAM-LTE,Ant-SMAM-LTE,40,,9/24/2025,10/14/2025,,,,"[DEF]3G/4G Antenna, 698-960/1710-2170/2300 -2700 M","LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)","hz,  50-ohm Impedance, SMA  PLUG , -10°C to +55°C,",[DEF]LTE/3G Antenna SMA Plug,PCS,40,FALSE,,10/14/2025,,17/09/25 11:39:10,17/09/25 18:12:18,,,,,DEF,Released,,,10/9/2025,"LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)",USD,5,200,200,"6,009.00","Neousys Technology America, Inc.",,300,267,168,0,0,8/20/2025,,No,Item,WH22,T048
SO25080291,40000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251176,POD-251181,39D-M1152100-004,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,20,,9/24/2025,10/14/2025,,,,"[ES]Cable 100cm, M12 A-code Female 5P to O Termina","M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM","l(D: 6.4mm) 2P, w/core & FUSE, 18AWG, -20°C to +80",[ES]Cable M12 A-code 5P FML to O Terminal 2P w/FUSE 100cm,PCS,20,FALSE,,10/14/2025,,17/09/25 11:39:12,17/09/25 18:12:18,,,Tinyu 8/20 NAV已有廠商報價，可依需求數量採購,TingYu Lai 賴婷妤,ES,Released,,,10/9/2025,"M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM",USD,12,240,240,"7,211.00","Neousys Technology America, Inc.",,100,125,79,0,0,8/20/2025,,No,Item,WH22,T048
SO25080291,50000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251176,POD-251181,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,20,,9/24/2025,10/14/2025,,,,Customer Services,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,,Customer Services,PCS,20,FALSE,,10/14/2025,,17/09/25 11:39:18,17/09/25 18:12:18,,,,,,Released,,,10/9/2025,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,0,8/20/2025,,No,Resource,WH02,T048
SO25080292,15000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251177,POD-251182,S51-RU0222UB-002,NRU-222S-UBER(EA),NRU-222S-UBER(EA),20,,9/24/2025,10/14/2025,,,,"[EA]NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvi","NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2x Cbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3x Cbl-MHF4-SMAF-30CM","dia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-",[EA]NRU-222S-UBER,PCS,20,FALSE,,10/14/2025,,17/09/25 11:43:26,17/09/25 12:44:18,+Labor fee 45.,500-S2040032-002,Tingyu: EA2，可由生管安排交期,TingYu Lai 賴婷妤,EA2,Released,WA25080748,10/9/2025,,"NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2xCbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3xCbl-MHF4-SMAF-30CM",USD,"2,133.00","42,660.00","42,660.00","1,281,720.00","Neousys Technology America, Inc.",,0,125,0,0,0,8/20/2025,,No,Item,WH22,T048
SO25080292,20000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251177,POD-251182,398-A5231196-073,Ant-RP_SMAM-WiFi-196MM1,Ant-RP_SMAM-WiFi-196MM1,40,,9/24/2025,10/14/2025,,,,"[DEF]WiFi Antenna RP SMA Plug, 2.4GHz @3dBi / 5GHz","WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM","@5dBi, VSWR: 2.5(Max), Impedance 50 ohm, -20°C~+6",[DEF]Antenna WiFi 2.4GHz / 5GHz RP SMA Plug,PCS,40,FALSE,,10/14/2025,,17/09/25 11:43:26,17/09/25 18:09:57,,,,,DEF,Released,,,10/9/2025,"WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM",USD,5,200,200,"6,009.00","Neousys Technology America, Inc.",,500,295,283,13,0,8/20/2025,,No,Item,WH22,T048
SO25080292,30000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251177,POD-251182,398-A2161163-091,Ant-SMAM-LTE,Ant-SMAM-LTE,40,,9/24/2025,10/14/2025,,,,"[DEF]3G/4G Antenna, 698-960/1710-2170/2300 -2700 M","LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)","hz,  50-ohm Impedance, SMA  PLUG , -10°C to +55°C,",[DEF]LTE/3G Antenna SMA Plug,PCS,40,FALSE,,10/14/2025,,17/09/25 11:43:31,17/09/25 18:09:58,,,,,DEF,Released,,,10/9/2025,"LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)",USD,5,200,200,"6,009.00","Neousys Technology America, Inc.",,300,267,168,0,0,8/20/2025,,No,Item,WH22,T048
SO25080292,40000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251177,POD-251182,39D-M1152100-004,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,19,,9/24/2025,10/14/2025,,,,"[ES]Cable 100cm, M12 A-code Female 5P to O Termina","M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM","l(D: 6.4mm) 2P, w/core & FUSE, 18AWG, -20°C to +80",[ES]Cable M12 A-code 5P FML to O Terminal 2P w/FUSE 100cm,PCS,19,FALSE,,10/14/2025,,17/09/25 18:09:54,17/09/25 18:10:00,,,Tinyu 8/20 NAV已有廠商報價，可依需求數量採購,TingYu Lai 賴婷妤,ES,Released,,,10/9/2025,"M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM",USD,12,228,228,"6,850.00","Neousys Technology America, Inc.",,100,125,79,0,0,8/20/2025,,No,Item,WH22,T048
SO25080292,45000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251177,POD-251182,39D-M1152100-004,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,1,,9/24/2025,10/27/2025,,,,"[ES]Cable 100cm, M12 A-code Female 5P to O Termina","M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM","l(D: 6.4mm) 2P, w/core & FUSE, 18AWG, -20°C to +80",[ES]M12 A-code 5P F to OTerminal2P w/FUSE,PCS,1,FALSE,,10/27/2025,,17/09/25 18:10:23,,,10/22 in,,TingYu Lai 賴婷妤,ES,Released,,,10/24/2025,"M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM",USD,12,12,12,361,"Neousys Technology America, Inc.",,100,125,79,0,0,8/20/2025,,No,Item,WH22,T048
SO25080292,50000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251177,POD-251182,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,20,,9/24/2025,10/14/2025,,,,Customer Services,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,,Customer Services,PCS,20,FALSE,,10/14/2025,,17/09/25 11:43:31,17/09/25 18:10:01,,,,,,Released,,,10/9/2025,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,0,8/20/2025,,No,Resource,WH02,T048
SO25080293,15000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251178,POD-251183,S51-RU0222UB-002,NRU-222S-UBER(EA),NRU-222S-UBER(EA),25,,9/24/2025,,,,,"[EA]NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvi","NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2x Cbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3x Cbl-MHF4-SMAF-30CM","dia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-",[EA]NRU-222S-UBER,PCS,25,FALSE,,12/30/2099,,,,+Labor fee 45.,500-S2040032-002|806-CB745500-A10|800-RU022200-A21,Tingyu: EA2，可由生管安排交期,TingYu Lai 賴婷妤,EA2,Released,WA25080749,12/29/2099,,"NRU-222S, including GC-Jetson-AGX32GB-Orin-Nvidia, M.280-SSD-1TB-PCIe44-TLC5WT-TD, M.230-BTWIFI-AX210, mPCIe-M2E, 2xCbl-MHF4-RP_SMAF-30CM, M.2-LTE-7455, Risr-M2B-mPCIe-SIMslot, 3xCbl-MHF4-SMAF-30CM",USD,"2,133.00","53,325.00","53,325.00","1,602,150.00","Neousys Technology America, Inc.",,0,125,0,0,0,8/20/2025,,No,Item,WH22,T048
SO25080293,20000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251178,POD-251183,398-A5231196-073,Ant-RP_SMAM-WiFi-196MM1,Ant-RP_SMAM-WiFi-196MM1,50,,9/24/2025,,,,,"[DEF]WiFi Antenna RP SMA Plug, 2.4GHz @3dBi / 5GHz","WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM","@5dBi, VSWR: 2.5(Max), Impedance 50 ohm, -20°C~+6",[DEF]Antenna WiFi 2.4GHz / 5GHz RP SMA Plug,PCS,50,FALSE,,12/30/2099,,,,,,,,DEF,Released,,,,"WiFi Antenna, Swivel type, Frequency: 2.4/5.8 GHz, VSWR: 2.5 : 1 Max, with RP SMA (Male), Length: 196MM",USD,5,250,250,"7,511.00","Neousys Technology America, Inc.",,500,295,283,13,0,8/20/2025,,No,Item,WH22,T048
SO25080293,30000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251178,POD-251183,398-A2161163-091,Ant-SMAM-LTE,Ant-SMAM-LTE,50,,9/24/2025,,,,,"[DEF]3G/4G Antenna, 698-960/1710-2170/2300 -2700 M","LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)","hz,  50-ohm Impedance, SMA  PLUG , -10°C to +55°C,",[DEF]LTE/3G Antenna SMA Plug,PCS,50,FALSE,,12/30/2099,,,,,,,,DEF,Released,,,,"LTE Antenna, Frequency: 698-960, 1710-2170, 2300-2700MHz, VSWR: 4.0 : 1 Max, Polarization: Linear, Vertical, with SMA(Male)",USD,5,250,250,"7,511.00","Neousys Technology America, Inc.",,300,267,168,0,0,8/20/2025,,No,Item,WH22,T048
SO25080293,40000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251178,POD-251183,39D-M1152100-004,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,Cbl-M12A5F-OT2-Black-Red-Fuse-100CM,25,,9/24/2025,,,,,"[ES]Cable 100cm, M12 A-code Female 5P to O Termina","M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM","l(D: 6.4mm) 2P, w/core & FUSE, 18AWG, -20°C to +80",[ES]Cable M12 A-code 5P FML to O Terminal 2P w/FUSE 100cm,PCS,25,FALSE,,12/30/2099,,,,,,Tinyu 8/20 NAV已有廠商報價，可依需求數量採購,TingYu Lai 賴婷妤,ES,Released,,,,"M12(5-pole-A-code Female) to 2P O terminal, w/FUSE, Length:100CM",USD,12,300,300,"9,014.00","Neousys Technology America, Inc.",,100,125,79,0,0,8/20/2025,,No,Item,WH22,T048
SO25080293,50000,"Neousys Technology America, Inc.",NTA_UBER_SO-20251178,POD-251183,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,25,,9/24/2025,,,,,Customer Services,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,,Customer Services,PCS,25,FALSE,,12/30/2099,,,,,,,,,Released,,,,To產線：請將機器與398-A5231196-073|398-A2161163-091|39D-M1152100-004配對包裝,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,0,8/20/2025,,No,Resource,WH02,T048
